last_name,first_name,middle_name,suffix,nickname,full_name,birthday,gender,type,state,district,senate_class,party,url,address,phone,contact_form,rss_url,twitter,facebook,youtube,youtube_id,bioguide_id,thomas_id,opensecrets_id,lis_id,fec_ids,cspan_id,govtrack_id,votesmart_id,ballotpedia_id,washington_post_id,icpsr_id,wikipedia_id
Salmon,Matt,,,,Matt Salmon,1/21/1958,M,rep,AZ,5,,Republican,http://salmon.house.gov,2349 Rayburn HOB; Washington DC 20515-0305,202-225-2635,https://salmon.house.gov/contact/email-me,http://salmon.house.gov/rss.xml,,,,,S000018,1009,N00006446,,"H4AZ01038,H2AZ06130",37033,400606,22184,Matt Salmon,,29500,Matt Salmon
Grayson,Alan,,,,Alan Grayson,3/13/1958,M,rep,FL,9,,Democrat,http://grayson.house.gov,303 Cannon HOB; Washington DC 20515-0909,202-225-9889,https://grayson.house.gov/contact/email-me,http://grayson.house.gov/rss.xml,,,,,G000556,1914,N00028418,,H6FL08213,1013409,412276,68184,Alan Grayson,,20908,Alan Grayson
Murphy,Patrick,,,,Patrick Murphy,3/30/1983,M,rep,FL,18,,Democrat,http://patrickmurphy.house.gov,211 Cannon HOB; Washington DC 20515-0918,202-225-3026,http://patrickmurphy.house.gov/contact/,http://patrickmurphy.house.gov/news/rss.aspx,,,,,M001191,2117,N00033091,,H2FL22072,95348,412527,137652,Patrick Murphy (Florida),,21319,Patrick Murphy (Florida politician)
Jolly,David,W.,,,David W. Jolly,10/31/1972,M,rep,FL,13,,Republican,http://jolly.house.gov,1728 Longworth HOB; Washington DC 20515-0913,202-225-5961,https://jolly.house.gov/contact/email-me,,,,,,J000296,2199,N00035717,,H4FL13101,73783,412603,146146,David Jolly,,,David Jolly
Clawson,Curtis,,,Curt,Curt Clawson,9/28/1959,M,rep,FL,19,,Republican,http://clawson.house.gov,228 Cannon HOB; Washington DC 20515-0919,202-225-2536,,,,,,,C001102,2200,N00035854,,H4FL19074,75516,412604,148899,,,,Curt Clawson
Dold,Bob,,,,Robert J. Dold,6/23/1969,M,rep,IL,10,,Republican,https://dold.house.gov,221 Cannon HOB; Washington DC 20515-1310,202-225-4835,,,,,,,D000613,2013,N00031103,,H0IL10302,,412420,116548,Robert Dold,,21127,Robert Dold
Guinta,Frank,,,,Frank C. Guinta,9/26/1970,M,rep,NH,1,,Republican,https://guinta.house.gov,326 Cannon HOB; Washington DC 20515-2901,202-225-5456,,,,,,,G000570,2038,N00030801,,H0NH01217,,412447,42946,,,21152,Frank Guinta
Graham,Gwen,,,,Gwen Graham,1/31/1963,F,rep,FL,2,,Democrat,https://graham.house.gov,1213 Longworth HOB; Washington DC 20515-0902,202-225-5235,,,,,,,G000575,2234,N00035688,,H4FL02062,,412620,146129,,,,Gwen Graham
Ashford,Brad,,,,Brad Ashford,11/10/1949,M,rep,NE,2,,Democrat,https://ashford.house.gov,107 Cannon HOB; Washington DC 20515-2702,202-225-4155,,,,,,,A000373,2257,N00005293,,H4NE02054,,412642,,,,,Brad Ashford
Hardy,Cresent,,,,Cresent Hardy,6/23/1957,M,rep,NV,4,,Republican,https://hardy.house.gov,430 Cannon HOB; Washington DC 20515-2804,202-225-9894,,,,,,,H001070,2260,N00035628,,H4NV04017,,412645,,Cresent Hardy,,,Cresent Hardy
Pompeo,Mike,,,,Mike Pompeo,12/30/1963,M,rep,KS,4,,Republican,http://pompeo.house.gov,2452 Rayburn HOB; Washington DC 20515-1604,202-225-6216,,http://pompeo.house.gov/news/rss.aspx,,,,,P000602,2022,N00030744,,H0KS04051,623387,412431,125023,Mike Pompeo,,21136,Mike Pompeo
Becerra,Xavier,,,,Xavier Becerra,1/26/1958,M,rep,CA,34,,Democrat,https://becerra.house.gov,1226 Longworth HOB; Washington DC 20515-0534,202-225-6235,,http://becerra.house.gov/index.php?format=feed&amp;type=rss,,,,,B000287,70,N00009774,,H2CA30143,26567,400021,26754,Xavier Becerra,,29316,Xavier Becerra
Sessions,Jefferson,B.,,Jeff,Jeff Sessions,12/24/1946,M,sen,AL,,2,Republican,http://www.sessions.senate.gov/public,326 Russell Senate Office Building Washington DC 20510,202-224-4124,http://www.sessions.senate.gov/public/index.cfm/contact-jeff,http://www.sessions.senate.gov/public/index.cfm?fuseaction=rss.feed,,,,,S001141,1548,N00003062,S261,S6AL00195,44441,300088,443,Jeff Sessions,,49700,Jeff Sessions
Price,Tom,,,,Tom Price,10/8/1954,M,rep,GA,6,,Republican,https://tomprice.house.gov,1211 Longworth HOB; Washington DC 20515-1006,202-225-4501,,http://tomprice.house.gov/rss.xml,,,,,P000591,1778,N00026160,,H4GA06087,1013044,400626,11853,Tom Price,,20505,Tom Price (American politician)
Mulvaney,Mick,,,,Mick Mulvaney,7/21/1967,M,rep,SC,5,,Republican,https://mulvaney.house.gov,2350 Rayburn HOB; Washington DC 20515-4005,202-225-5501,,http://mulvaney.house.gov/index.php?format=feed&amp;type=rss,,,,,M001182,2059,N00031412,,H0SC05031,623510,412474,60348,Mick Mulvaney,,21176,Mick Mulvaney
Zinke,Ryan,,,,Ryan K. Zinke,11/1/1961,M,rep,MT,0,,Republican,https://zinke.house.gov,1419 Longworth HOB; Washington DC 20515-2600,202-225-3211,,,,,,,Z000018,2254,N00035616,,H4MT01041,,412640,104073,,,,Ryan Zinke
Chaffetz,Jason,,,,Jason Chaffetz,3/26/1967,M,rep,UT,3,,Republican,https://chaffetz.house.gov,2236 Rayburn HOB; Washington DC 20515-4403,202-225-7751,,http://chaffetz.house.gov/rss.xml,,,,,C001076,1956,N00028958,,H8UT03089,1031362,412270,103482,Jason Chaffetz,,20949,Jason Chaffetz
Murphy,Tim,,,,Tim Murphy,9/11/1952,M,rep,PA,18,,Republican,https://murphy.house.gov,2332 Rayburn HOB; Washington DC 20515-3818,202-225-2301,,http://murphy.house.gov/common/rss/?rss=44,,,,,M001151,1744,N00024992,,H2PA18143,1003612,400285,9794,,,20346,Timothy F. Murphy
Conyers,John,,Jr.,,"John Conyers, Jr.",5/16/1929,M,rep,MI,13,,Democrat,https://conyers.house.gov,2426 Rayburn HOB; Washington DC 20515-2213,202-225-5126,,http://conyers.house.gov/index.cfm/rss/feed,,,,,C000714,229,N00004029,,H6MI01028,1824,400080,26904,"John Conyers, Jr.",,10713,John Conyers
Franks,Trent,,,,Trent Franks,6/19/1957,M,rep,AZ,8,,Republican,https://franks.house.gov,2435 Rayburn HOB; Washington DC 20515-0308,202-225-4576,,http://franks.house.gov/rss.xml,,,,,F000448,1707,N00006423,,H4AZ04024,1003550,400141,28399,Trent Franks,,20304,Trent Franks
Franken,Alan,Stuart,,Al,Al Franken,5/21/1951,M,sen,MN,,2,Democrat,https://www.franken.senate.gov,309 Hart Senate Office Building Washington DC 20510,202-224-5641,https://www.franken.senate.gov/?p=contact,http://franken.senate.gov/rss/?p=hot_topic,,,,,F000457,1969,N00029016,S332,S8MN00438,23334,412378,108924,Al Franken,,40904,Al Franken
Strange,Luther,,,,Luther Strange,3/1/1953,M,sen,AL,,2,Republican,https://www.strange.senate.gov,326 Russell Senate Office Building Washington DC 20510,202-224-4124,https://www.strange.senate.gov/content/contact-senator,,,,,,S001202,,N00040607,S392,S8AL00308,9278255,412734,121424,Luther Strange,,41704,Luther Strange
Tiberi,Patrick,J.,,Pat,Patrick J. Tiberi,10/21/1962,M,rep,OH,12,,Republican,https://tiberi.house.gov,1203 Longworth HOB; Washington DC 20515-3512,202-225-5355,,http://tiberi.house.gov/news/rss.aspx,,,,,T000462,1664,N00009699,,H0OH12062,88155,400406,8404,Patrick J. Tiberi,,20130,Pat Tiberi
Slaughter,Louise,McIntosh,,,Louise McIntosh Slaughter,8/14/1929,F,rep,NY,25,,Democrat,https://louise.house.gov,2469 Rayburn House Office Building; Washington DC 20515-3225,202-225-3615,,http://louise.house.gov/index.php?format=feed&amp;type=rss,,,,,S000480,1069,N00001311,,H6NY03031,1755,400378,26991,,,15444,Louise Slaughter
Cochran,Thad,,,,Thad Cochran,12/7/1937,M,sen,MS,,2,Republican,https://www.cochran.senate.gov,113 Dirksen Senate Office Building Washington DC 20510,202-224-5054,https://www.cochran.senate.gov/public/index.cfm/email-me,http://www.cochran.senate.gov/public/index.cfm/rss/feed,,,,,C000567,213,N00003328,S136,S8MS00055,1200,300023,53312,Thad Cochran,,14009,Thad Cochran
Farenthold,Blake,,,,Blake Farenthold,12/12/1961,M,rep,TX,27,,Republican,https://farenthold.house.gov,2331 Rayburn House Office Building; Washington DC 20515-4327,202-225-7742,,http://farenthold.house.gov/index.php?format=feed&amp;type=rss,,,,,F000460,2067,N00031672,,H0TX27061,95180,412482,116919,Blake Farenthold,,21184,Blake Farenthold
Meehan,Patrick,,,,Patrick Meehan,10/20/1955,M,rep,PA,7,,Republican,https://meehan.house.gov,2305 Rayburn House Office Building; Washington DC 20515-3807,202-225-2011,,http://meehan.house.gov/rss/latest-news.xml,,,,,M001181,2052,N00031134,,H0PA07082,1033856,412466,119474,Patrick Meehan,,21168,Pat Meehan
Bridenstine,Jim,,,,Jim Bridenstine,6/15/1975,M,rep,OK,1,,Republican,https://bridenstine.house.gov,216 Cannon House Office Building; Washington DC 20515-3601,202-225-2211,,http://bridenstine.house.gov/rss.xml,,,,,B001283,2155,N00033532,,H2OK01143,79705,412567,135894,Jim Bridenstine,,21354,Jim Bridenstine
Dent,Charles,W.,,,Charles W. Dent,5/24/1960,M,rep,PA,15,,Republican,https://dent.house.gov,2082 Rayburn House Office Building; Washington DC 20515-3815,202-225-6411,,http://dent.house.gov/?a=rss.feed,,,,,D000604,1799,N00026171,,H4PA15087,1011395,400648,9121,Charles W. Dent,,20526,Charlie Dent
McCain,John,S.,,,John McCain,8/29/1936,M,sen,AZ,,3,Republican,https://www.mccain.senate.gov,218 Russell Senate Office Building Washington DC 20510,202-224-2235,https://www.mccain.senate.gov/public/index.cfm/contact-form,,,,,,M000303,754,N00006424,S197,"S6AZ00019,P80002801",7476,300071,53270,John McCain,,15039,John McCain
DeSantis,Ron,,,,Ron DeSantis,9/14/1978,M,rep,FL,6,,Republican,https://desantis.house.gov,1524 Longworth House Office Building; Washington DC 20515-0906,202-225-2706,,http://desantis.house.gov/rss.xml,,,,,D000621,2116,N00034746,,H2FL00292,79744,412526,137630,Ron DeSantis,,21318,Ron DeSantis
Jenkins,Evan,,,,Evan H. Jenkins,9/12/1960,M,rep,WV,3,,Republican,https://evanjenkins.house.gov,1609 Longworth House Office Building; Washington DC 20515-4803,202-225-3452,,,,,,,J000297,2278,N00035531,,H4WV03070,76592,412663,8297,,,21558,Evan Jenkins (politician)
Kyl,Jon,,,,Jon Kyl,4/25/1942,M,sen,AZ,,3,Republican,https://www.kyl.senate.gov,G12 Dirksen Senate Office Building Washington DC 20510,202-224-2235,https://www.kyl.senate.gov/content/contact-senator-kyl,,,,,,K000352,655,N00006406,S243,S4AZ00030,,300062,26721,,,15429,Jon Kyl
Lujan Grisham,Michelle,,,,Michelle Lujan Grisham,10/24/1959,F,rep,NM,1,,Democrat,https://lujangrisham.house.gov,214 Cannon House Office Building; Washington DC 20515-3101,202-225-6316,,http://lujangrisham.house.gov/rss.xml,,,,,L000580,2146,N00029400,,H8NM01257,94791,412558,102404,Michelle Lujan Grisham,,21341,Michelle Lujan Grisham
Corker,Bob,,,,Bob Corker,8/24/1952,M,sen,TN,,1,Republican,https://www.corker.senate.gov,425 Dirksen Senate Office Building Washington DC 20510,202-224-3344,https://www.corker.senate.gov/public/index.cfm/emailme,http://www.corker.senate.gov/public/index.cfm/rss/feed,,,,,C001071,1825,N00027441,S310,"S6TN00216,S4TN00187",1021114,412248,65905,Bob Corker,,40705,Bob Corker
Hatch,Orrin,G.,,,Orrin G. Hatch,3/22/1934,M,sen,UT,,1,Republican,https://www.hatch.senate.gov,104 Hart Senate Office Building Washington DC 20510,202-224-5251,http://www.hatch.senate.gov/public/index.cfm/contact?p=Email-Orrin,http://www.hatch.senate.gov/public/index.cfm/rss/feed,,,,,H000338,1351,N00009869,S118,"S6UT00063,P00003806",189,300052,53352,Orrin Hatch,,14503,Orrin Hatch
McCaskill,Claire,,,,Claire McCaskill,7/24/1953,F,sen,MO,,1,Democrat,https://www.mccaskill.senate.gov,503 Hart Senate Office Building Washington DC 20510,202-224-6154,http://www.mccaskill.senate.gov/contact,http://mccaskill.senate.gov/rss/?p=news,,,,,M001170,1820,N00027694,S312,"S6MO00305,P80005721",44501,412243,2109,Claire McCaskill,,40701,Claire McCaskill
Nelson,Bill,,,,Bill Nelson,9/29/1942,M,sen,FL,,1,Democrat,https://www.billnelson.senate.gov,716 Hart Senate Office Building Washington DC 20510,202-224-5274,https://www.billnelson.senate.gov/contact-bill,,,,,,N000032,859,N00009926,S282,S8FL00166,1931,300078,1606,Bill Nelson (Florida),,14651,Bill Nelson
Barletta,Lou,,,,Lou Barletta,1/28/1956,M,rep,PA,11,,Republican,https://barletta.house.gov,2049 Rayburn House Office Building; Washington DC 20515-3811,202-225-6511,,http://barletta.house.gov/common/rss//index.cfm?rss=25,,,,,B001269,2054,N00025495,,H2PA11098,29618,412469,47143,Lou Barletta,,21171,Lou Barletta
Barton,Joe,Linus,,,Joe Barton,9/15/1949,M,rep,TX,6,,Republican,https://joebarton.house.gov,2107 Rayburn House Office Building; Washington DC 20515-4306,202-225-2002,,http://joebarton.house.gov/index.php?format=feed&amp;type=rss,,,,,B000213,62,N00005656,,"H4TX06117,S4TX00094",5248,400018,27082,,,15085,Joe Barton
Black,Diane,,,,Diane Black,1/16/1951,F,rep,TN,6,,Republican,https://black.house.gov,1131 Longworth House Office Building; Washington DC 20515-4206,202-225-4231,,http://black.house.gov/rss.xml,,,,,B001273,2063,N00031539,,H0TN06257,9268964,412478,25292,,,21180,Diane Black
Bordallo,Madeleine,Z.,,,Madeleine Z. Bordallo,5/31/1933,F,rep,GU,0,,Democrat,https://bordallo.house.gov,2441 Rayburn House Office Building; Washington DC 20515-5301,202-225-1188,,http://bordallo.house.gov/rss.xml,,,,,B001245,1723,N00024866,,H2GU00033,1003568,400041,1751,,,,Madeleine Bordallo
Brady,Robert,Alan,,,Robert A. Brady,4/7/1945,M,rep,PA,1,,Democrat,https://brady.house.gov,2004 Rayburn House Office Building; Washington DC 20515-3801,202-225-4731,,http://brady.house.gov/rss.xml,,,,,B001227,1469,N00001619,,H8PA01153,55227,400047,2519,Robert A. Brady,,29777,Bob Brady
Capuano,Michael,E.,,,Michael E. Capuano,1/9/1952,M,rep,MA,7,,Democrat,http://capuano.house.gov,1414 Longworth House Office Building; Washington DC 20515-2107,202-225-5111,,,,,,,C001037,1564,N00000267,,"H8MA08071,S0MA00117",56760,400063,18883,Michael Capuano,,29919,Mike Capuano
Coffman,Mike,,,,Mike Coffman,3/19/1955,M,rep,CO,6,,Republican,https://coffman.house.gov,2443 Rayburn House Office Building; Washington DC 20515-0606,202-225-7882,,http://coffman.house.gov/index.php?format=feed&amp;type=rss,,,,,C001077,1912,N00024753,,"H8CO06138,H2CO00019",1031340,412271,1535,Mike Coffman,,20906,Mike Coffman
Crowley,Joseph,,,Joe,Joseph Crowley,3/16/1962,M,rep,NY,14,,Democrat,https://crowley.house.gov,1035 Longworth House Office Building; Washington DC 20515-3214,202-225-3965,,http://crowley.house.gov/rss.xml,,,,,C001038,1604,N00001127,,H8NY07046,57880,400087,4295,Joseph Crowley,,29925,Joe Crowley
Culberson,John,Abney,,,John Abney Culberson,8/24/1956,M,rep,TX,7,,Republican,https://culberson.house.gov,2161 Rayburn House Office Building; Washington DC 20515-4307,202-225-2571,,http://culberson.house.gov/rss/,,,,,C001048,1670,N00009738,,H0TX07055,88078,400089,5488,John Culberson,,20139,John Culberson
Denham,Jeff,,,,Jeff Denham,7/29/1967,M,rep,CA,10,,Republican,https://denham.house.gov,1730 Longworth House Office Building; Washington DC 20515-0510,202-225-4540,,http://denham.house.gov/rss.xml,,,,,D000612,1995,N00031593,,H0CA19173,623287,412403,28769,,,21109,Jeff Denham
Donnelly,Joe,,,,Joe Donnelly,9/28/1955,M,sen,IN,,1,Democrat,https://www.donnelly.senate.gov,720 Hart Senate Office Building Washington DC 20510,202-224-4814,https://www.donnelly.senate.gov/contact/email-joe,http://www.donnelly.senate.gov/rss/feeds/?type=all,,,,,D000607,1850,N00026586,S356,"H4IN02101,S2IN00091",1012000,412205,34212,Joe Donnelly,,20717,Joe Donnelly
Duncan,John,J.,Jr.,Jimmy,"John J. Duncan, Jr.",7/21/1947,M,rep,TN,2,,Republican,https://duncan.house.gov,2207 Rayburn House Office Building; Washington DC 20515-4202,202-225-5435,,http://duncan.house.gov/rss.xml,,,,,D000533,322,N00003209,,H8TN02069,6114,400116,27069,,,15455,Jimmy Duncan (politician)
Ellison,Keith,Maurice,,,Keith Ellison,8/4/1963,M,rep,MN,5,,Democrat,https://ellison.house.gov,2263 Rayburn House Office Building; Washington DC 20515-2305,202-225-4755,,http://ellison.house.gov/index.php?format=feed&amp;type=rss,,,,,E000288,1857,N00028257,,H6MN05183,1022556,412215,38982,Keith Ellison,,20727,Keith Ellison
Flake,Jeff,,,,Jeff Flake,12/31/1962,M,sen,AZ,,1,Republican,https://www.flake.senate.gov/public,413 Russell Senate Office Building Washington DC 20510,202-224-4521,https://www.flake.senate.gov/public/index.cfm/contact-jeff,http://www.flake.senate.gov/public/index.cfm/rss/feed,,,,,F000444,1633,N00009573,S358,"H0AZ01184,S2AZ00141",87582,400134,28128,Jeff Flake,,20100,Jeff Flake
Frelinghuysen,Rodney,P.,,,Rodney P. Frelinghuysen,4/29/1946,M,rep,NJ,11,,Republican,https://frelinghuysen.house.gov,2306 Rayburn House Office Building; Washington DC 20515-3011,202-225-5034,,http://frelinghuysen.house.gov/common/rss/?rss=3,,,,,F000372,414,N00000684,,H2NJ05014,37781,400142,22177,,,29541,Rodney Frelinghuysen
Goodlatte,Bob,W.,,,Bob Goodlatte,9/22/1952,M,rep,VA,6,,Republican,https://goodlatte.house.gov,2309 Rayburn House Office Building; Washington DC 20515-4606,202-225-5431,,http://goodlatte.house.gov/press_releases.rss,,,,,G000289,446,N00009154,,H2VA06115,27025,400154,27116,Bob Goodlatte,,39308,Bob Goodlatte
Gowdy,Trey,,,,Trey Gowdy,8/22/1964,M,rep,SC,4,,Republican,https://gowdy.house.gov,2418 Rayburn House Office Building; Washington DC 20515-4004,202-225-6030,,http://gowdy.house.gov/news/rss.aspx,,,,,G000566,2058,N00030880,,H0SC04257,9268950,412473,121782,Trey Gowdy,,21175,Trey Gowdy
Green,Gene,Eugene,,,Gene Green,10/17/1947,M,rep,TX,29,,Democrat,https://green.house.gov,2470 Rayburn House Office Building; Washington DC 20515-4329,202-225-1688,,http://green.house.gov/rss.xml,,,,,G000410,462,N00005870,,H2TX29030,26156,400160,27100,,,39304,Gene Green
Gutiérrez,Luis,V.,,,Luis V. Gutiérrez,12/10/1953,M,rep,IL,4,,Democrat,https://gutierrez.house.gov,2408 Rayburn House Office Building; Washington DC 20515-1304,202-225-8203,,http://gutierrez.house.gov/rss.xml,,,,,G000535,478,N00004874,,H2IL08039,23476,400163,26841,Luis V. Gutierrez,,29348,Luis Gutiérrez
Harper,Gregg,,,,Gregg Harper,6/1/1956,M,rep,MS,3,,Republican,https://harper.house.gov,2227 Rayburn House Office Building; Washington DC 20515-2403,202-225-5031,,http://harper.house.gov/rss.xml,,,,,H001045,1933,N00029632,,H8MS03067,1031347,412280,101985,,,20925,Gregg Harper
Hensarling,Jeb,,,,Jeb Hensarling,5/29/1957,M,rep,TX,5,,Republican,https://hensarling.house.gov,2228 Rayburn House Office Building; Washington DC 20515-4305,202-225-3484,,http://hensarling.house.gov/atom.xml,,,,,H001036,1749,N00024922,,H2TX05121,1003619,400175,49827,Jeb Hensarling,,20352,Jeb Hensarling
Hultgren,Randy,,,,Randy Hultgren,3/1/1966,M,rep,IL,14,,Republican,https://hultgren.house.gov,2455 Rayburn House Office Building; Washington DC 20515-1314,202-225-2976,,http://hultgren.house.gov/common/rss//index.cfm?rss=49,,,,,H001059,2015,N00031104,,H0IL14080,62575,412422,18199,Randy Hultgren,,21129,Randy Hultgren
Issa,Darrell,E.,,,Darrell E. Issa,11/1/1953,M,rep,CA,49,,Republican,https://issa.house.gov,2269 Rayburn House Office Building; Washington DC 20515-0549,202-225-3906,,http://issa.house.gov/feed/,,,,,I000056,1640,N00007017,,"H0CA48024,S8CA00135",90066,400196,16553,Darrell Issa,,20107,Darrell Issa
Jenkins,Lynn,,,,Lynn Jenkins,6/10/1963,F,rep,KS,2,,Republican,https://lynnjenkins.house.gov,1526 Longworth House Office Building; Washington DC 20515-1602,202-225-6601,,http://lynnjenkins.house.gov/common/rss/?rss=220,,,,,J000290,1921,N00029077,,H8KS02090,1030550,412284,18594,Lynn Jenkins,,20915,Lynn Jenkins
Johnson,Sam,Robert,,,Sam Johnson,10/11/1930,M,rep,TX,3,,Republican,https://samjohnson.house.gov,2304 Rayburn House Office Building; Washington DC 20515-4303,202-225-4201,,http://samjohnson.house.gov/news/rss.aspx,,,,,J000174,603,N00008028,,H2TX03118,18711,400206,27079,,,29143,Sam Johnson
Labrador,Raúl,R.,,,Raúl R. Labrador,12/8/1967,M,rep,ID,1,,Republican,https://labrador.house.gov,1523 Longworth House Office Building; Washington DC 20515-1201,202-225-6611,,http://labrador.house.gov/common/rss//index.cfm?rss=49,,,,,L000573,2011,N00031377,,H0ID01253,94987,412419,57391,Raul Labrador,,21125,Raúl Labrador
Lance,Leonard,,,,Leonard Lance,6/25/1952,M,rep,NJ,7,,Republican,https://lance.house.gov,2352 Rayburn House Office Building; Washington DC 20515-3007,202-225-5361,,http://lance.house.gov/rss-button/rss-button/,,,,,L000567,1936,N00000898,,"H6NJ12136,H8NJ07124",1031349,412290,4443,,,20929,Leonard Lance
Levin,Sander,M.,,,Sander M. Levin,9/6/1931,M,rep,MI,9,,Democrat,https://levin.house.gov,1236 Longworth House Office Building; Washington DC 20515-2209,202-225-4961,,http://levin.house.gov/rss.xml,,,,,L000263,683,N00003950,,H2MI17023,251,400238,26918,Sander Levin,,15033,Sander Levin
LoBiondo,Frank,A.,,,Frank A. LoBiondo,5/12/1946,M,rep,NJ,2,,Republican,https://lobiondo.house.gov,2427 Rayburn House Office Building; Washington DC 20515-3002,202-225-6572,,http://lobiondo.house.gov/rss.xml,,,,,L000554,699,N00000851,,H2NJ02037,30867,400244,21890,Frank LoBiondo,,29539,Frank LoBiondo
Noem,Kristi,L.,,,Kristi L. Noem,11/30/1971,F,rep,SD,0,,Republican,https://noem.house.gov,2457 Rayburn House Office Building; Washington DC 20515-4100,202-225-2801,,http://noem.house.gov/index.cfm/rss/feed,,,,,N000184,2060,N00032022,,H0SD00054,62717,412475,58189,Kristi Noem,,21177,Kristi Noem
Paulsen,Erik,,,,Erik Paulsen,5/14/1965,M,rep,MN,3,,Republican,https://paulsen.house.gov,127 Cannon House Office Building; Washington DC 20515-2303,202-225-2871,,http://paulsen.house.gov/common/rss//?rss=105,,,,,P000594,1930,N00029391,,H8MN03077,1030000,412303,3833,Erik Paulsen,,20924,Erik Paulsen
Pearce,Stevan,E.,,Steve,Stevan Pearce,8/24/1947,M,rep,NM,2,,Republican,https://pearce.house.gov,2432 Rayburn House Office Building; Washington DC 20515-3102,202-225-2365,,http://pearce.house.gov/rss.xml,,,,,P000588,1738,N00012672,,"H2NM02126,S0NM00041",12063,400313,10655,Steve Pearce,,20337,Steve Pearce (politician)
Poe,Ted,,,,Ted Poe,9/10/1948,M,rep,TX,2,,Republican,https://poe.house.gov,2132 Rayburn House Office Building; Washington DC 20515-4302,202-225-6565,,http://poe.house.gov/index.php?format=feed&amp;type=rss,,,,,P000592,1802,N00026457,,H4TX02108,1011398,400652,49198,Ted Poe,,20528,Ted Poe
Polis,Jared,,,,Jared Polis,5/12/1975,M,rep,CO,2,,Democrat,https://polis.house.gov,1727 Longworth House Office Building; Washington DC 20515-0602,202-225-2161,,http://polis.house.gov/news/rss.aspx,,,,,P000598,1910,N00029127,,H8CO02137,1031300,412308,106220,Jared Polis,,20904,Jared Polis
Reichert,David,G.,,,David G. Reichert,8/29/1950,M,rep,WA,8,,Republican,https://reichert.house.gov,1127 Longworth House Office Building; Washington DC 20515-4708,202-225-7761,,http://reichert.house.gov/rss.xml,,,,,R000578,1810,N00026885,,H4WA08071,1013064,400660,51346,David Reichert,,20536,Dave Reichert
Renacci,James,B.,,,James B. Renacci,12/3/1958,M,rep,OH,16,,Republican,https://renacci.house.gov,328 Cannon House Office Building; Washington DC 20515-3516,202-225-3876,,http://renacci.house.gov/common/rss//index.cfm?rss=25,,,,,R000586,2048,N00031127,,H0OH16097,62686,412462,120678,Jim Renacci,,21164,Jim Renacci
Rohrabacher,Dana,T.,,,Dana Rohrabacher,6/21/1947,M,rep,CA,48,,Republican,https://rohrabacher.house.gov,2300 Rayburn House Office Building; Washington DC 20515-0548,202-225-2415,,http://rohrabacher.house.gov/rss.xml,,,,,R000409,979,N00007151,,H8CA42061,5590,400343,26763,,,15621,Dana Rohrabacher
Rokita,Todd,,,,Todd Rokita,2/9/1970,M,rep,IN,4,,Republican,http://rokita.house.gov,2439 Rayburn House Office Building; Washington DC 20515-1404,202-225-5037,,http://rokita.house.gov/rss.xml,,,,,R000592,2017,N00031741,,H0IN04170,61832,412426,34167,Todd Rokita,,21131,Todd Rokita
Rooney,Thomas,J.,,,Thomas J. Rooney,11/21/1970,M,rep,FL,17,,Republican,https://rooney.house.gov,2160 Rayburn House Office Building; Washington DC 20515-0917,202-225-5792,,http://rooney.house.gov/index.php?format=feed&amp;type=rss,,,,,R000583,1916,N00029018,,H8FL16022,1030486,412311,107800,Thomas J. Rooney,,20910,Tom Rooney (Florida politician)
Ros-Lehtinen,Ileana,,,,Ileana Ros-Lehtinen,7/15/1952,F,rep,FL,27,,Republican,https://ros-lehtinen.house.gov,2206 Rayburn House Office Building; Washington DC 20515-0927,202-225-3931,,http://ros-lehtinen.house.gov/rss.xml,,,,,R000435,985,N00002858,,H0FL18025,3206,400344,26815,Ileana Ros-Lehtinen,,15634,Ileana Ros-Lehtinen
Roskam,Peter,J.,,,Peter J. Roskam,9/13/1961,M,rep,IL,6,,Republican,https://roskam.house.gov,2246 Rayburn House Office Building; Washington DC 20515-1306,202-225-4561,,http://roskam.house.gov/index.php?format=feed&amp;type=rss,,,,,R000580,1848,N00004719,,"H6IL06117,H8IL13051",1021912,412202,6382,Peter Roskam,,20715,Peter Roskam
Ross,Dennis,A.,,,Dennis A. Ross,10/18/1959,M,rep,FL,15,,Republican,https://dennisross.house.gov,436 Cannon House Office Building; Washington DC 20515-0915,202-225-1252,,http://dennisross.house.gov/news/rss.aspx,,,,,R000593,2003,N00030645,,H0FL12101,62532,412411,12813,Dennis A. Ross,,21117,Dennis Ross (politician)
Royce,Edward,R.,,Ed,Edward R. Royce,10/12/1951,M,rep,CA,39,,Republican,https://royce.house.gov,2310 Rayburn House Office Building; Washington DC 20515-0539,202-225-4111,,http://royce.house.gov/news/rss.aspx,,,,,R000487,998,N00008264,,H6CA39020,28461,400348,26772,,,29321,Ed Royce
Ryan,Paul,D.,,,Paul D. Ryan,1/29/1970,M,rep,WI,1,,Republican,https://paulryan.house.gov,1233 Longworth House Office Building; Washington DC 20515-4901,202-225-3031,,http://paulryan.house.gov/news/rss.aspx,,,,,R000570,1560,N00004357,,H8WI01024,57970,400351,26344,Paul Ryan,,29939,Paul Ryan
Sessions,Pete,A.,,,Pete Sessions,3/22/1955,M,rep,TX,32,,Republican,https://sessions.house.gov,2233 Rayburn House Office Building; Washington DC 20515-4332,202-225-2231,,http://sessions.house.gov/?a=rss.feed,,,,,S000250,1525,N00005681,,H2TX03126,36807,400367,288,Pete Sessions,,29759,Pete Sessions
