id,chamber,cid,calendar_year,report_type,liability_spouse_joint_dep,creditor,orgname,ulorg,realcode,source,type_of_liability,liability_loc,liability_date,liability_date_text,liability_term,liability_term2,liability_interest_rate,liability_amount,dupe
E000784,H,N00003545,4,Y, ,Bank One,Bank One,,F1100,Name,Credit Card,,",", ,,,,B , 
E000789,H,N00003561,4,Y, ,MBNA,MBNA Corp,,F1400,PAC,Credit Card,,",", ,,,,B ,d
E000790,H,N00003561,4,Y, ,Wright Patman Congressional Federal Credit Union,Wright Patman Congressional FCU,,F1300,Name,Credit Card,,",", ,,,,B ,d
E000805,H,N00003561,4,Y, ,Wright Patman Congressional Federal Credit Union,Wright Patman Congressional FCU,,F1300,Name,Credit Card,,",", ,,,,B ,d
A090120770,H,N00028958,9,Y,J,"PNC Bank, Dayton, OH",PNC Bank Corp,PNC Financial Services,F1100,PAC,Personal Residence,"Alpine, UT",",", ,,,,F ,
A090120771,H,N00028958,9,Y,S,"Bank of America, Charlotte, NC",Bank of America,,F1100,PAC,Personal Auto,,",", ,,,,B ,
A090120798,H,N00028986,9,Y,S,Bank of America,Bank of America,,F1100,PAC,Credit Cards,,",", ,,,,C ,
A090120799,H,N00028986,9,Y, ,Chase Bank,Chase Bank,JPMorgan Chase & Co,F1100,Name,Credit Cards,,",", ,,,,C ,
A090120820,H,N00029018,9,Y,S,American Education Services,American Education Services,,Y0000,,Student loan (spouse),,",", ,,,,E ,
A090120821,H,N00029018,9,Y,S,American Express,American Express,,F1400,PAC,Gold Delta credit card,,",", ,,,,C ,
A090120942,H,N00029026,9,Y, ,Enterprise Bank and Trust,Enterprise Bank & Trust,,F2000,Name,Line of Credit,"Chatham, MA",",", ,,,,E ,
A090121010,H,N00029070,9,Y,J,Chase Visa,Chase Visa,,Y0000,,Credit Card,,",", ,,,,B ,
A090121080,H,N00029112,9,Y, ,J.P. Morgan Chase,JPMorgan Chase & Co,,F1100,PAC,Mortgage,Sacramento,",", ,,,,G ,
A090121081,H,N00029112,9,Y, ,Beneficial,Beneficial,,Y0000,,Mortgage,Los Angeles,",", ,,,,F ,
A090121117,H,N00029128,9,Y,S,Frontier Airlines Credit Card Services,Frontier Airlines Credit Card Services,,Y0000,,Credit Card,,",", ,,,,B ,
A090121118,H,N00029128,9,Y,J,US Department of Education,US Dept of Education,,X3500,Name,Student Loans,,",", ,,,,D ,
A090121156,H,N00029146,9,Y,J,Suntrust Mortgage Company,SunTrust Mortgage,,F4600,Name,Mortgage,"Ocean City, MD",",", ,,,,E ,
A090121247,H,N00029273,9,Y, ,"Busey Bank, Illinois",Busey Bank,,F1000,Name,Financing for Old Orchard Land Trust,,",", ,,,,G ,
A090121248,H,N00029273,9,Y, ,"Dunlap Bank, Illinois",Dunlap Bank Illinois,,Y0000,,Mortgage,,",", ,,,,G ,
A090121249,H,N00029273,9,Y, ,"Chase Bank, Illinois",Chase Bank,JPMorgan Chase & Co,F1100,Name,Financing for Roeder's Cabinets,,",", ,,,,E ,
A090121413,H,N00029277,9,Y, ,Congressional Federal Credit Union,Congressional Federal Credit Union,,Y0000,,Auto Loan,,",", ,,,,C ,
A090121546,H,N00029327,9,Y,S,"Discover Financial Services, Salt Lake City, UT",Discover Financial Services,,F1400,PAC,Installment Loan- refinance of credit card balances for business start-up expenses (My Style Your St,,",", ,,,,C ,
A090121560,H,N00029339,9,Y, ,"Access Group, The Student Loan People, Louisville, KY",Access Group,,F1410,Name,Student Loans,,",", ,,,,D ,
A090121583,H,N00029370,9,Y, ,Regions Mtg,Regions Mortgage,,Y0000,,Mortgage,"NSB, FL",",", ,,,,C ,
A090121694,H,N00029459,9,Y, ,Virginia Credit Union,Virginia Credit Union,,F1300,Name,Unsecured Credit Line,,",", ,,,,B ,d
A090121704,H,N00029513,9,Y, ,Ed Financial,Ed Financial,,F0000,Name,Student Loan,,",", ,,,,D ,
A090121778,H,N00029556,9,Y, ,ABC Rental Tool Co. New Mexico,ABC Rental Tool Co New Mexico,,Y0000,,Personal loan,,",", ,,,,H ,d
A090121779,H,N00029556,9,Y, ,Eunice Well Servicing Co. New Mexico,Eunice Well Servicing Co,,Y0000,,Personal loan,,",", ,,,,F ,d
A090121780,H,N00029556,9,Y, ,Teaco Drilling New Mexico,Teaco Drilling New Mexico,,Y0000,,Personal loan,,",", ,,,,E ,d
A090121852,H,N00029556,9,Y, ,ABC Rental Tool Co. New Mexico,ABC Rental Tool Co New Mexico,,Y0000,,Personal loan,,",", ,,,,H ,d
A090121853,H,N00029556,9,Y, ,Eunice Well Servicing Co. New Mexico,Eunice Well Servicing Co,,Y0000,,Personal loan,,",", ,,,,F ,d
A090121854,H,N00029556,9,Y, ,Teaco Drilling New Mexico,Teaco Drilling New Mexico,,Y0000,,Personal loan,,",", ,,,,E ,d
A090121864,H,N00029632,9,Y, ,Citizens National Bank,Citizens National Bank,,F1100,Dun95,Mortgage,"Pearl, MS",",", ,,,,F ,
A090121865,H,N00029632,9,Y, ,BancorpSouth Bank,BancorpSouth Bank,BancorpSouth,F1100,PAC,Business Loan,,",", ,,,,C ,
A090121885,H,N00029662,9,Y,J,Chase Financial,Chase Financial,,F4100,Name,Mortgage,Cape Canaveral,",", ,,,,E ,
A090122043,H,N00029679,9,Y, ,"Regions Bank, Minden, LA",Regions Bank,,F1000,Name,Business Loan,,",", ,,,,F ,
A090122044,H,N00029679,9,Y, ,"Navy Federal Credit Union, Merrifield, VA",Navy Federal Credit Union,,F1300,Name,Business Loan,,",", ,,,,F ,
A090122045,H,N00029679,9,Y, ,"Bank of America, Greensboro, NC",Bank of America,,F1100,PAC,Mortgage - Rental Property,"Dallas, TX",",", ,,,,F ,
Z150435041,S,N00012539,15,Y, ,Chase,Chase,,,,Mortgage,,",", ,,,,5,m
Z150434986,H,N00030744,15,Y,J,Capitol Federal Savings,Capitol Federal Savings,,,,Mortgage,,",", ,,,,E ,M
Z150434988,H,N00000575,15,Y,J,American Eagle FCU,American Eagle FCU,,,,Mortgage,,",", ,Mar-12,,,D ,M
Z150434994,H,N00030801,15,Y,J,St Marys Bank,St Marys Bank,,,,Mortgage on Residence II,,",", ,Mar-06,,,E ,
Z150434997,H,N00031265,15,Y,J,BB&T,BB&T,,,,Mortgage,,",", ,Jul-11,,,C ,
Z150435005,H,N00006446,15,Y, ,Chase Bank,Chase Bank,,,,"Mortgage Mesa, AZ",,",", ,Jul-97,,,D ,M
Z150435035,S,N00012539,15,Y, ,N. Shore Comm Bank,N. Shore Comm Bank,,,,Mortgage,,",", ,,,,5,m
Z150434992,H,N00033720,15,Y, ,Georgia Bank & Trust,Georgia Bank & Trust,,,,Mortgage on Secondary Residence,,",", ,Dec-14,,,F ,M
Z150434999,H,N00007390,15,T,J,Congressional Federal Credit Union,Congressional Federal Credit Union,,,,Home Equity on Residential Property,,",", ,Oct-12,,,A ,
Z150435001,H,N00007390,15,T, ,Wells Fargo,Wells Fargo,,,,Personal Residence,,",", ,2008,,,E ,M
Z150435010,H,N00033101,15,T, ,PNC Bank,PNC Bank,,,,Home Equity Loan,,",", ,Jun-11,,,B ,M
Z150435006,H,N00006446,15,Y, ,US Bank,US Bank,,,,"Mortgage Lakeside, AZ",,",", ,Dec-05,,,E ,M
Z150435038,S,N00009659,15,Y, ,"METAIRIE BANK METAIRIE, LOUISIANA","METAIRIE BANK METAIRIE, LOUISIANA",,,,Mortgage,,",", ,,,,3,M
Z150434996,H,N00030801,15,Y, ,NHH EAF,NHH EAF,,,,School Loan,,",", ,Sep-00,,,B ,
Z150435002,H,N00029662,15,Y,J,Chase,Chase,,,,Mortgage on Mystic Property,,",", ,Mar-06,,,D ,
Z150435042,S,N00012539,15,Y, ,N. Shore Comm Bank,N. Shore Comm Bank,,,,Mortgage,,",", ,,,,5,m
Z150435011,H,N00033101,15,T, ,American Express,American Express,,,,Credit Card,,",", ,Dec-14,,,B ,
Z150435013,H,N00033897,15,Y, ,American Express Centurion,American Express Centurion,,,,Credit Card,,",", ,Dec-15,,,B ,
Z150435025,H,N00028249,15,Y, ,"Branch Bank & Trust, Charlotte, NC","Branch Bank & Trust, Charlotte, NC",,,,home equity line of credit,,",", ,,,,C ,m
Z150435028,H,N00029679,15,Y, ,"JP Morgan Chase, Louisville, KY","JP Morgan Chase, Louisville, KY",,,,Mortgage on personal residence (not rented),,",", ,,,,H ,m
Z150435029,H,N00029679,15,Y, ,"Wells Fargo Home Mortgage, Des Moines, IA","Wells Fargo Home Mortgage, Des Moines, IA",,,,Mortgage on 2nd Home (not rented),,",", ,,,,G ,m
Z150434990,H,N00033720,15,Y, ,GA Dept of Community Affairs,GA Dept of Community Affairs,,,,Mortgage on Commerical Rental Property,,",", ,Nov-08,,,D ,
Z150435021,H,N00033981,15,T, ,PNC,PNC,,,,Mortgage on Residential Rental Property,,",", ,Oct-10,,,D ,
Z150435032,S,N00003062,15,Y, ,"Capitol One Wilmington, DE","Capitol One Wilmington, DE",,,,Mortgage,,",", ,,,,4,m
Z150244038,H,N00033539,15,Y, ,Weber Irrevocable Living Trust,Weber Irrevocable Living Trust,,Y0000,,"Mortgage on 5377 Morgan Oaks; Alvin, TX",,",", ,12-Apr,,,E ,
Z160185537,H,N00031741,16,Y, ,PNC BANK,PNC BANK,,Y0000,,EQUITY LINE OF CREDIT ON PRINCIPAL RESIDENCE,,",", ,3-Jun,,,C ,
Z160184947,H,N00026314,16,Y, ,PHH Mortgage Co.,PHH Mortgage Co.,,Y0000,,Mortgage on Hunrichs Way San Diego Property,,",", ,14-Nov,,,D ,
Z160184981,H,N00030642,16,O, ,Bank of America,Bank of America,,Y0000,,Line of Credit,,",", ,14-Feb,,,B ,
Z150245325,H,N00004436,15,Y, ,UsAA Home Equity Loan,UsAA Home Equity Loan,,Y0000,,"Home Equity Loan on personal residence, Washington, D.C.",,",", ,5-Oct,,,C ,m
Z150244228,H,N00026106,15,Y, ,Wells Fargo Bank N.a.,Wells Fargo Bank N.a.,,Y0000,,Line of Credit,,",", ,13-Dec,,,C ,
Z150244137,H,N00007021,15,Y, ,Cabrillo Credit Union,Cabrillo Credit Union,,Y0000,,Credit Card,,",", ,15-Dec,,,B ,
Z150245447,H,N00007833,15,Y, ,Chase Mortgage,Chase Mortgage,,Y0000,,Mortgage on Primary Residence,,",", ,12-Jul,,,F ,m
Z160184919,H,N00025095,16,Y, ,"Navient Solutions, Inc (formerly Sallie Mae)","Navient Solutions, Inc (formerly Sallie Mae)",,Y0000,,Student Loans,,",", ,1988,,,E ,
Z150244836,H,N00035282,15,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,"138 acre Farm, House, Hay & Cattle",,",", ,14-Nov,,,E ,
Z150244855,H,N00035307,15,A, ,"JP morganChase, Columbus OH","JP morganChase, Columbus OH",,Y0000,,"mortgage 2250 Pileggi Rd., Warrington PA",,",", ,7-Mar,,,E ,
A100111001,S,N00006424,10,Y,S,American Express,American Express,,F1400,PAC,Cindy McCain - Charge Card,"Los Angeles, CA",",", ,2010,,0,2,
A100111002,S,N00006424,10,Y,S,American Express,American Express,,F1400,PAC,Cindy McCain - Charge Card,"Los Angeles, CA",",", ,2010,,0,2,
A100111003,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,Paid 2010,0.57,3,
A100111004,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,Paid 2010,0.72,3,
A100111005,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,Paid 2010,0.64,3,
A100111006,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,Paid 2010,0.74,3,
A100111007,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,Paid 2010,0.53,3,
A100111008,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,11-Dec,0.41,3,
A100111009,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,11-Dec,0.35,3,
A100111010,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Promissory Note,"Phoenix, AZ",",", ,2010,11-Dec,0.32,4,
A100111011,S,N00006424,10,Y,S,Hensley & Company,Hensley & Co,,G2850,Hvr07,Cindy McCain - Hensley December Advance 2009,"Phoenix, AZ",",", ,2009,Paid 01/2010,0,2,
A100112995,S,N00006518,10,Y,J,JP Morgan Chase Bank,JPMorgan Chase Bank,JPMorgan Chase & Co,F1000,Name,Mortgage on Arroyo Hondo Property,"Florence, SC",",", ,2005,30,5.375,6,
A100112996,S,N00006518,10,Y,J,Citibank,Citibank,Citigroup Inc,F1100,Name,Revolving credit line,"Washington, DC",",", ,2010,On Dmd,Prm+1,1,
A100112997,S,N00006518,10,Y,J,Citibank,Citibank,Citigroup Inc,F1100,Name,Check overdraft,"Washington, DC",",", ,2010,On Dmd,18,1,
A100113498,S,N00007364,10,Y,S,Bank of America,Bank of America,,F1100,PAC,"Term Loan - Blum Capital Partners, L.P.","San Francisco, CA",",", ,2007,7 yrs,3.75,7,
A100113499,S,N00007364,10,Y,S,First Republic Bank,First Republic Bank,,F1100,Name,Line of Credit,"San Francisco, CA",",", ,2009,1 yr,3.5,7,
A100113562,S,N00007836,10,Y, ,US Bank,US Bancorp,,F1100,PAC,Credit Card,"St Paul, MN",",", ,2010,,7.24,2,
A100113976,S,N00009888,10,Y, ,Bank of America,Bank of America,,F1100,PAC,Promissory Note,"Nashville, TN",",", ,2001,2/22/2012,4.53,5,
A100113977,S,N00009888,10,Y, ,First TN Bank,First Tennessee Bank,MetLife Inc,F1000,Name,Promissory Note,"Knoxville, TN",",", ,2008,11/14/2011,Prime +0.5%,5,
A100114108,S,N00009922,10,Y, ,Meadows Bank,Meadows Bank,,Y0000,,Campaign Loan,"Las Vegas, NV",",", ,2010,12 mos,9,3,
A100114139,S,N00009975,10,Y, ,PNC Bank,PNC Bank Corp,PNC Financial Services,F1100,PAC,Mortgage on Rental Property,"Washington, DC",",", ,2003,30 yrs,5.5,4,
A100114539,S,N00012508,10,Y, ,Citizens Bank,Citizens Bank,Royal Bank of Scotland,F1100,Hvr08,Mortgage on home,"Wilmington, DE",",", ,2009,15yr,4.5,5,
A100114573,S,N00013873,10,Y, ,Arvest Bank,Arvest Bank & Trust,,Y0000,,Mortgage on undeveloped land,"Rogers, AR",",", ,2008,2013,Floats with prime,6,
A100114599,S,N00024790,10,Y,S,Citizens Bank,Citizens Bank,Royal Bank of Scotland,F1100,Hvr08,Mortgage/Note,"Manchester, NH",",", ,2009,variable,2.5,4,
A100114600,S,N00024790,10,Y,S,People's United Bank,People's United Bank,,Y0000,,Mortgage/Note,"Brattleboro, VT",",", ,2010,20 yrs,4.5,5,
A100114601,S,N00024790,10,Y,S,People's United Bank,People's United Bank,,Y0000,,Mortgage/Note,"Brattleboro, VT",",", ,2003,20 yrs,5.25,4,
A100114602,S,N00024790,10,Y,S,Merrimack Savings,Merrimack Savings,,Y0000,,Mortgage/Note,"Concord, NH",",", ,2010,20 yrs,5.5,2,
A100114603,S,N00024790,10,Y,S,Citizens,Citizens Bank,Royal Bank of Scotland,F1100,Hvr08,Mortgage/Note,"Manchester, NH",",", ,2010,10 yrs,5.2,6,
A100114604,S,N00024790,10,Y,S,TD Bank,TD Bank,Toronto-Dominion Bank,F1100,Name,Mortgage/Note,"Concord, NH",",", ,2010,10 yrs,5.5,4,
A100114605,S,N00024790,10,Y,S,Citizens Bank,Citizens Bank,Royal Bank of Scotland,F1100,Hvr08,Mortgage/Note,"Manchester, NH",",", ,2010,20 yrs,5.5,5,
A100114606,S,N00024790,10,Y,S,Citizens Bank,Citizens Bank,Royal Bank of Scotland,F1100,Hvr08,Mortgage/Note,"Manchester, NH",",", ,2009,20 yrs,6.5,2,
A100114624,S,N00024852,10,Y, ,Citibank,Citibank,Citigroup Inc,F1100,Name,Credit Card,"Sioux Falls, SD",",", ,2010,,16,2,
A100114692,S,N00026050,10,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on commercial property Property transferred to Garcia investments in 2003 (paid off on 6/29,"Anchorage, AK",",", ,99-06,15-year,Prim,2,d
A100115248,S,N00027694,10,Y,S,Enterprise Bank,Enterprise Bank,,F1000,Name,Line of Credit,"St Louis, MO",",", ,2010,1 Yr,4.63,3,
A100115278,S,N00029303,10,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on Rental Plex,"Los Angeles, CA",",", ,2003,30,5.38,4,
A100115279,S,N00029303,10,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on Rental House,"Los Angeles, CA",",", ,2003,30,6.38,3,
A100115280,S,N00029303,10,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on Rental House,"Los Angeles, CA",",", ,2006,30,6.13,4,
A100115281,S,N00029303,10,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on Rental House,"Los Angeles, CA",",", ,2009,15,4.88,4,
A100115424,S,N00030612,10,Y, ,Sallie Mae,Sallie Mae,SLM Corp,F1410,PAC,Student loans,"Wilkes-Barre, PA",",", ,1996,30 yrs,4,4,
A100115425,S,N00030612,10,Y, ,GMAC,General Motors Acceptance Corp,General Motors,F1400,Hvr04,Mortgage on Rental Property,"Waterloo, IA",",", ,2005,30 yrs,4,4,
A100115464,S,N00030980,10,Y,S,TD Bank,TD Bank,Toronto-Dominion Bank,F1100,Name,Equipment Loan,"Manchester, NH",",", ,2007,5 yr,6.75,2,
A100115465,S,N00030980,10,Y,S,TD Bank,TD Bank,Toronto-Dominion Bank,F1100,Name,Truck Loan,"Manchester, NH",",", ,2007,5 yr,6.75,2,
A100115466,S,N00030980,10,Y,S,TD Bank,TD Bank,Toronto-Dominion Bank,F1100,Name,Truck Loan,"Manchester, NH",",", ,2007,5 yr,6.75,1,
A100115467,S,N00030980,10,Y,S,TD Bank,TD Bank,Toronto-Dominion Bank,F1100,Name,Truck Loan,"Manchester, NH",",", ,2010,5 yr,5.75,1,
A100115523,S,N00031174,10,Y,J,Wrentham Cooperative Bank,Wrentham Cooperative Bank,,Y0000,,Note & Mort. - Rental Prop.,"Wrentham, MA",",", ,2007,,6.13,3,
A100115524,S,N00031174,10,Y,J,Wrentham Cooperative Bank,Wrentham Cooperative Bank,,Y0000,,Note & Mort. - Rental Prop.,"Wrentham, MA",",", ,2007,,5.75,2,
A100115525,S,N00031174,10,Y,J,Wrentham Cooperative Bank,Wrentham Cooperative Bank,,Y0000,,Note & Mort. - Rental Prop.,"Wrentham, MA",",", ,2007,30 yr fixed,5.75,3,
A100115709,S,N00031688,10,Y, ,State Bank & Trust,State Bank & Trust,Rurban Financial,F1000,CW,Personal Guarantee,"Kenmare, ND",",", ,2009,5 yrs,5.25,9,
A100115732,S,N00031696,10,Y, ,Nelnet,NelNet Inc,,Y0000,,Student Loan,"Omaha, NE",",", ,1997,20 yrs,4.88,2,
A100115733,S,N00031696,10,Y, ,American Express,American Express,,F1400,PAC,Credit Card,"Dallas, TX",",", ,2000,revolving,27,2,
A100115734,S,N00031696,10,Y, ,Bonneville Bank,Bonneville Bank,,Y0000,,Line of Credit,"Provo, UT",",", ,2010,1 yr,8.75,3,
A100115759,S,N00031820,10,Y,J,Wells Fargo,Wells Fargo,,F1100,PAC,Mortgage on Rental,"Des Moines, IA",",", ,2005,30yrs,6,3,
A100116136,E,N00001669,10,Y,J,US Senate Federal Credit Union,US Senate Federal Credit Union,,Y0000,,Signature Note With Monthly Payments,,",", ,2007,5 Yrs,9.99,2,
A100116137,E,N00001669,10,Y, ,Wilmington Savings Fund,WSFS,,F1200,Name,Line of Credit,,",", ,2008,10 Yrs,7.5,2,
A100116138,E,N00001669,10,Y,J,Wilmington Savings Fund,WSFS,,F1200,Name,Home Equity LOC,,",", ,2005,10 Yrs,Prime,4,
A100116139,E,N00001669,10,Y, ,"Sun National Bank, DE",Sun National Bank,,Y0000,,"Co-Signer With Son on LOC, Renewable Every 2 Years",,",", ,1989,2 Yrs,PR+1,2,
A100116140,E,N00001669,10,Y, ,Mass Mutual Life Insurance Company Policies Bought Between 1969 and 1983,Mass Mutual Life Insurance Policy,,Y0000,,Loans Against Cash Value of Policies,,",", ,1983,Life,8-May,2,
A100116141,E,N00001669,10,Y,J,Wilmington Savings Fund Society,WSFS,,F1200,Name,Portion of Mortgage Associated With Rental Property,,",", ,2010,23 yrs,4.625,2,
A100116323,E,N00024813,10,T, ,DeBeuoise Plimpton LLP,DeBeuoise Plimpton LLP,,Y0000,,Professional Services,,",", ,2010,on demand,,1,
A100116332,E,N00026892,10,Y, ,Alamosa State Bank,Alamosa State Bank,,Y0000,,Ancestral Family Ranch Lamd - Promisso,"Alamosa, CO",",", ,2008,10,7,3,
A100116333,E,N00026892,10,Y, ,Wells Fargo Bank,Wells Fargo Bank,Wells Fargo,F1100,Hvr03,Mortgage on commercial property (HHS B,"West Denver, CO",",", ,2007,10,7.2,6,
A100116334,E,N00026892,10,Y, ,Chase Bank USA,Chase Bank USA,,Y0000,,Credit Card,"New York, NY",",", ,2009,Revolving,Variable,1,
A100116335,E,N00026892,10,Y, ,Federal Direct Consolidated,Federal Direct Consolidated,,Y0000,,Student Loans,Washington,",", ,2009,20,7.56,4,
A100116336,E,N00026892,10,Y, ,Wells Fargo Bank,Wells Fargo Bank,Wells Fargo,F1100,Hvr03,Line of Credit,"West Denver, CO",",", ,1998,,Variable,2,d
Z150244286,H,N00029632,15,Y, ,Congressional Federal Credit Union Visa,Congressional Federal Credit Union Visa,,Y0000,,Revolving Credit,,",", ,15-Mar,,,C ,
Z150244938,H,N00037003,15,Y, ,Chase,Chase,,Y0000,,Credit Card,,",", ,Revolving Credit Car,,,C ,
Z160185571,H,N00033832,16,Y, ,Conway National Bank,Conway National Bank,,Y0000,,Mortgage in Rice Properties,,",", ,13-Apr,,,H ,
Z150243971,H,N00035391,15,Y, ,"Partners Bank, Mission Viejo, CA","Partners Bank, Mission Viejo, CA",,Y0000,,"Business loan - Cardiff Partners Business Consulting, LLC",,",", ,9-Mar,,,E ,
Z150244092,H,N00002674,15,Y, ,Suntrust Mortgage,Suntrust Mortgage,,Y0000,,Mortgage on Personal Residence Washington DC,,",", ,5-Jun,,,E ,d
Z160185046,H,N00033527,16,Y, ,Wells Fargo,Wells Fargo,,Y0000,,"mortgage on home in Benson, NC",,",", ,16-Mar,,,E ,
Z150244054,H,N00001746,15,Y, ,Congressional Federal Credit Union (CFCU),Congressional Federal Credit Union (CFCU),,Y0000,,"Mortgage, Pike County, PA",,",", ,12-Jan,,,F ,m
Z160185620,H,N00035282,16,Y, ,Town & Country Bank,Town & Country Bank,,Y0000,,"257.10 acres, Outbuildings, Equipment & Livestock",,",", ,16-Nov,,,G ,
Z150244873,H,N00035688,15,Y, ,Chase Bank,Chase Bank,,Y0000,,Mortgage on Home,,",", ,6-Aug,,,E ,d
Z160185037,H,N00033508,16,Y, ,Ed Financial,Ed Financial,,Y0000,,Student Loans,,",", ,6-May,,,D ,
Z150244480,H,N00000781,15,Y, ,"Wells Fargo Bank, Long Branch, NJ","Wells Fargo Bank, Long Branch, NJ",,Y0000,,"M. Pallone Estate.  Estate, Long Branch, NJ, held by life estate tenant",,",", ,6-Dec,,,C ,m
Z150245531,H,N00027467,15,Y, ,Chase Credit Card,Chase Credit Card,,Y0000,,Credit Card,,",", ,15-Dec,,,C ,
Z160184982,H,N00030642,16,O, ,VISA,VISA,,Y0000,,Credit card,,",", ,Jun-96,,,B ,
Z160184966,H,N00029891,16,Y, ,Nelnet,Nelnet,,Y0000,,Student Loan,,",", ,2010,,,C ,
Z150244397,H,N00031005,15,Y, ,"FCS Financial, Jefferson City, MO","FCS Financial, Jefferson City, MO",,Y0000,,Farm Real Estate Mortgage - Hartzler Road,,",", ,8-Dec,,,G ,
Z160184794,H,N00036928,16,Y, ,SANTANDER BANK,SANTANDER BANK,,Y0000,,MORTGAGE ON HYLAND INVESTMENT PROPERTY,,",", ,15-Mar,,,F ,
Z150244152,H,N00008086,15,T, ,PNC Bank,PNC Bank,,Y0000,,Home mortgage,,",", ,12-May,,,F ,
Z150245504,H,N00026885,15,Y, ,WELLs FaRGO HOME MORTGaGE,WELLs FaRGO HOME MORTGaGE,,Y0000,,MORTGaGE ON PERsONaL REsIDENCE,,",", ,12-May,,,F ,d
Z160185303,H,N00039503,16,O, ,First City Bank,First City Bank,,Y0000,,Mortgage,,",", ,12-Nov,,,E ,
Z150245417,H,N00007360,15,Y, ,Union Bank of California,Union Bank of California,,Y0000,,"Equity Line of Credit on 2640 Broadway, San Francisco, CA",,",", ,12-Dec,,,G ,d
Z150244478,H,N00000781,15,Y, ,"Citi Mortgage Inc., San Antonio, TX","Citi Mortgage Inc., San Antonio, TX",,Y0000,,"Mortgage on Real Estate, Washington, DC",,",", ,11-Feb,,,E ,m
Z150244770,H,N00032457,15,Y, ,Ameris Bank Tifton Georgia,Ameris Bank Tifton Georgia,,Y0000,,Real estate long pine lot,,",", ,13-Mar,,,D ,
Z150245455,H,N00013323,15,Y, ,"Farmers State Bank, Tarkio, MO","Farmers State Bank, Tarkio, MO",,Y0000,,Residential Mortgage,,",", ,2014,,,F ,
Z160185092,H,N00039090,16,O, ,Auburn Bank,Auburn Bank,,Y0000,,Mortgage,,",", ,2014,,,E ,
Z150244908,H,N00036135,15,Y, ,Central Mortgage,Central Mortgage,,Y0000,,Mortgage on 1967 Oleander Street,,",", ,May of 2008,,,E ,d
